artist_name,﻿genre,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Usher,Rap,U Remind Me,2QsZVnbWVSjKMXK6K3uRBL,76,0.194,0.657,266893,0.629,0,F#,0.254,-4.938,Major,0.0782,93.985,4/4,0.726
Eminem,Rap,The Monster,48RrDBpOSSl1aLVCalGl5C,76,0.0525,0.781,250189,0.853,0,C#,0.12,-3.68,Minor,0.0715,110.049,4/4,0.624
Rage Against The Machine,Rap,Killing In The Name,59WN2psjkt1tyaxjspN8fp,78,0.0266,0.466,313573,0.833,0,G,0.0327,-4.215,Major,0.304,88.785,4/4,0.661
Hoobastank,Rap,The Reason,1lHtE5JDCas1EwXhQIMOIj,79,0.0127,0.447,232800,0.668,0,E,0.152,-4.683,Major,0.0294,82.904,4/4,0.0695
OneRepublic,Rap,Secrets,1NhPKVLsHhFUHIOZ32QnS2,76,0.098,0.515,224693,0.767,0,D,0.121,-6.199,Major,0.0352,148.024,4/4,0.38
Nick Jonas,Rap,Right Now,43wzy7JxMEfvCh8ZFeZKYk,79,0.0104,0.597,201680,0.751,0,F#,0.0912,-4.982,Minor,0.193,103.956,4/4,0.568
Pitbull,Rap,Give Me Everything,4QNpBfC0zvjKqPJcyqBy9W,76,0.192,0.671,252307,0.939,0,G#,0.298,-3.206,Major,0.161,129.023,4/4,0.529
Pia Mia,Rap,Do It Again,72Bz4ciRZPBcVSw0nrZDHi,76,0.0299,0.714,207746,0.559,0,G#,0.088,-6.543,Major,0.0515,95.979,4/4,0.411
Usher,Rap,DJ Got Us Fallin' In Love (feat. Pitbull),4356Typ82hUiFAynbLYbPn,76,0.0338,0.663,220800,0.861,0,G,0.082,-3.398,Minor,0.109,119.963,4/4,0.654
Jason Derulo,Rap,Goodbye (feat. Nicki Minaj & Willy William),5Xn4IyTtW6FUGIUyWjbUHG,82,0.0776,0.643,195419,0.904,0,C,0.189,-3.694,Major,0.0739,103.028,4/4,0.481
Flo Rida,Rap,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,77,0.0991,0.608,232947,0.86,0,F,0.262,-5.324,Minor,0.0554,127.075,4/4,0.437
Fifth Harmony,Rap,Worth It,41Fflg7qHiVOD6dEPvsCzO,76,0.063,0.884,224573,0.765,7.04e-06,G#,0.118,-3.865,Major,0.0882,99.987,4/4,0.594
Kendrick Lamar,Rap,"Bitch, Don’t Kill My Vibe - Remix",7ALEBJ8LOQqXVJ2tqnXtoH,62,0.0545,0.631,278800,0.791,0,C#,0.226,-5.776,Major,0.227,133.672,4/4,0.123
Jason Derulo,Rap,Want to Want Me,7oGZAicScQt96OAW4AruYy,76,0.00906,0.775,207719,0.68,0,C,0.109,-5.508,Minor,0.0629,114.025,4/4,0.656
Jax Jones,Rap,Play,29R1IMTTbDDA3VNlk6UEW5,82,0.0266,0.771,186240,0.768,1.26e-05,B,0.426,-7.773,Minor,0.0451,125.023,4/4,0.607
Dem Franchize Boyz,Rap,"Lean Wit It, Rock Wit It",7cVmKBwzPsh4Fmb6SplfEm,61,0.082,0.886,229813,0.62,0,F,0.1,-5.854,Major,0.307,76.035,4/4,0.6
Jason Derulo,Rap,Tip Toe (feat. French Montana),2z4pcBLQXF2BXKFvd0BuB6,76,0.0233,0.845,187521,0.709,0,A#,0.094,-4.547,Minor,0.0714,98.062,4/4,0.62
"Tyler,Rap, The Creator",Domo23,75kiQfmmuQwgquZ9RLSvuA,60,0.167,0.726,158760,0.565,0,C#,0.262,-5.564,Minor,0.363,133.036,4/4,0.597
Sean Paul,Rap,No Lie,48QmG1dfvMuYLxMPt7KSRA,78,0.0466,0.742,221176,0.882,0,G,0.206,-2.862,Major,0.117,102.04,4/4,0.463
killedmyself,Rap,"I walked her home, for the first time",7FcchJaSj4QiIS9aAjj7KN,62,0.459,0.659,219333,0.423,0.472,B,0.119,-11.808,Major,0.0428,90.242,4/4,0.311
Jax Jones,Rap,Breathe,0KsB4TwgATg88aXCMBoO3Y,77,0.0259,0.741,207630,0.728,0.00025,B,0.14,-5.559,Minor,0.0408,125.984,4/4,0.703
Jax Jones,Rap,You Don't Know Me - Radio Edit,1rFMYAZxBoAKSzXI54brMu,76,0.163,0.877,213947,0.658,0,B,0.108,-6.055,Minor,0.132,123.999,4/4,0.693
Jax Jones,Rap,Ring Ring (feat. Mabel & Rich The Kid),3pSfoP1xZllxEuZ6Oh6ebn,76,0.172,0.779,217613,0.641,2.03e-06,C#,0.102,-4.912,Minor,0.141,107.032,4/4,0.638
Blac Youngsta,Rap,"Booty (feat. Chris Brown, Jeezy & Trey Songz) - Remix",7Go8KtX3ixdb51MqB2gPpH,55,0.00916,0.916,280000,0.491,0,C#,0.056,-8.262,Major,0.213,143.975,4/4,0.509
"Tyler,Rap, The Creator",Goblin,7C8PNX6VQPDtUkVpRyXV8B,50,0.536,0.456,408520,0.528,0,F,0.219,-12.651,Minor,0.828,78.237,4/4,0.446
Jason Derulo,Rap,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",7wD6iRghe6SnKHkvHqpnC5,71,0.0278,0.707,187390,0.845,0,G#,0.134,-3.478,Major,0.201,120.125,4/4,0.507
Young Thug,Rap,"Slime Shit (feat. Yak Gotti, Duke & Peewee Roscoe)",7iynYKl5NWdjM1FXTzs6hw,52,0.02,0.896,278040,0.423,0,G#,0.182,-7.987,Major,0.44,132.928,4/4,0.282
Alle Farben,Rap,Fading,2RP8Svo0pMwZXnVcmOffDw,80,0.0232,0.734,207013,0.76,0,B,0.127,-5.267,Minor,0.0415,122.072,4/4,0.685
"Tyler,Rap, The Creator",Bastard,7gza9mETipz1YWiN7tOedL,49,0.734,0.531,369387,0.549,0,G,0.715,-9.949,Major,0.324,145.567,4/4,0.308
Bryan Adams,Pop,Heaven,7Ewz6bJ97vUqk5HdkvguFQ,76,0.0465,0.382,243360,0.589,0,A,0.122,-7.315,Minor,0.0267,140.059,4/4,0.335
Simple Minds,Pop,Don't You (Forget About Me) - Remastered,0A4PZuepTcIQVvA5m7R0M1,76,0.0843,0.672,260680,0.792,0.0605,D,0.302,-7.033,Major,0.0264,111.277,4/4,0.683
Alejandro Fernandez,Pop,Contigo Siempre,17LxkTp8UNbPcYrDrI6UOq,76,0.0418,0.661,201440,0.503,0,G,0.0978,-8.508,Major,0.0414,145.945,4/4,0.731
Luis Miguel,Pop,La Incondicional,6F9yAYUaNbUhdlQyt5uZ3b,77,0.237,0.374,257027,0.727,0,A#,0.134,-4.352,Major,0.0309,155.127,4/4,0.283
Dem Franchize Boyz,Pop,"Lean Wit It, Rock Wit It",7cVmKBwzPsh4Fmb6SplfEm,61,0.082,0.886,229813,0.62,0,F,0.1,-5.854,Major,0.307,76.035,4/4,0.6
David Bisbal,Pop,A Partir De Hoy,7ojH6H4wE6XJNgzU4uvNc8,77,0.186,0.652,196803,0.857,0,F#,0.377,-5.044,Major,0.0676,163.963,4/4,0.504
Blur,Pop,Song 2 - 2012 Remastered Version,1FTSo4v6BOZH9QxKc3MbVM,76,0.00178,0.674,121160,0.789,0.0071,G#,0.0754,-6.903,Major,0.0676,129.804,4/4,0.918
Jason Derulo,Pop,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",7wD6iRghe6SnKHkvHqpnC5,71,0.0278,0.707,187390,0.845,0,G#,0.134,-3.478,Major,0.201,120.125,4/4,0.507
"Tyler,Pop, The Creator",Domo23,75kiQfmmuQwgquZ9RLSvuA,60,0.167,0.726,158760,0.565,0,C#,0.262,-5.564,Minor,0.363,133.036,4/4,0.597
The Smashing Pumpkins,Pop,"Tonight, Tonight - Remastered 2012",7bu0znpSbTks0O6I98ij0W,69,6.28e-05,0.287,254627,0.67,0.748,F#,0.237,-9.381,Major,0.0368,148.928,4/4,0.222
Aitana,Pop,Vas A Quedarte,2b3JxLi8KAiOsD8ehnOxDZ,79,0.795,0.395,226213,0.508,3.63e-06,G,0.0627,-3.522,Major,0.0326,89.859,4/4,0.168
Kendrick Lamar,Pop,"Bitch, Don’t Kill My Vibe - Remix",7ALEBJ8LOQqXVJ2tqnXtoH,62,0.0545,0.631,278800,0.791,0,C#,0.226,-5.776,Major,0.227,133.672,4/4,0.123
Anitta,Pop,Terremoto,7G2XZhDNHo7SSDWSVxC0UT,84,0.329,0.891,146276,0.805,0,G#,0.277,-5.836,Minor,0.0898,95.045,4/4,0.967
Alvaro Soler,Pop,La Cintura,1BFmBgVOnLy3Ekrxz1lBOK,77,0.0201,0.706,204653,0.845,0,F#,0.358,-4.102,Minor,0.0692,100.015,4/4,0.742
Shakira,Pop,"Ciega, Sordomuda",7jxHeJLVpnP7S08JFF4GBi,68,0.0438,0.746,267827,0.876,2.51e-06,C#,0.112,-6.042,Major,0.0345,119.97,4/4,0.928
Alok,Pop,Hear Me Now,39cmB3ZoTOLwOTq7tMNqKa,76,0.546,0.778,194840,0.463,0.00289,B,0.0731,-7.603,Major,0.0389,121.999,4/4,0.496
James Vincent McMorrow,Pop,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",77mT8LF6gDOLZNOjUhmwfV,57,0.872,0.545,271800,0.181,0.0035,B,0.689,-14.698,Major,0.0362,113.221,4/4,0.16
David Bisbal,Rock,A Partir De Hoy,7ojH6H4wE6XJNgzU4uvNc8,77,0.186,0.652,196803,0.857,0,F#,0.377,-5.044,Major,0.0676,163.963,4/4,0.504
"Albert Hammond,Rock, Jr.",Set to Attack,7sI80PK0P3tDCvULKszqzL,56,0.0453,0.765,208213,0.806,0.0129,C,0.0914,-4.464,Minor,0.0276,116.017,4/4,0.964
Metallica,Rock,"Atlas, Rise!",7uSx9pDbxfFsXPyZ4pOm7H,53,3.28e-05,0.419,388625,0.994,0.0192,A,0.0784,-3.191,Minor,0.0596,95.571,4/4,0.41
Modern Baseball,Rock,"Fine, Great",7hqboBA08HiOvLPd3Ahjod,56,0.0604,0.611,148047,0.738,0,D#,0.062,-5.949,Major,0.0608,131.991,4/4,0.747
Radiohead,Rock,"There, There",77SPrxY5gn6VPrKPGrfLnM,56,0.0193,0.614,323600,0.677,0.518,A,0.108,-8.317,Minor,0.0323,126.477,4/4,0.717
"Hank Williams,Rock, Jr.",O.D.'d In Denver,7uCvaKZCcIiGWK1Xx4MOCU,50,0.0546,0.604,160400,0.43,0,G,0.0977,-13.575,Major,0.032,68.257,4/4,0.644
Tom Petty and the Heartbreakers,Rock,"Keep a Little Soul - Outtake, 1982",7aaHlvqJoea0S46e3YPVEX,49,0.0969,0.659,188040,0.755,0,D,0.367,-5.085,Major,0.0314,115.553,4/4,0.542
Fall Out Boy,Rock,"Champagne For My Real Friends, Real Pain For My Sham Friends",78A2FZKzGtkaIIlov5te9S,52,0.000715,0.439,203813,0.962,0,C,0.72,-3.276,Major,0.101,160.195,4/4,0.533
Jimmy Cliff,Ska,"Wonderful World, Beautiful People - Single Version",7vCEPLGrLHqBHyRPPsweYY,53,0.018,0.782,195558,0.37,0,D,0.046,-15.348,Major,0.0292,105.868,4/4,0.876
Sublime,Ska,"April 29th, 1992 (Leary)",77KuggXmWIkfUzKVkXENc7,47,0.0205,0.659,227560,0.59,0.000439,D,0.103,-8.725,Major,0.13,164.452,4/4,0.632
Streetlight Manifesto,Ska,"One Foot on the Gas, One Foot in the Grave",7pP30yF151JsFsxVA43YDl,40,0.16,0.604,327627,0.875,0,C,0.157,-4.389,Major,0.0515,141.912,4/4,0.601
Streetlight Manifesto,Ska,"Failing, Flailing",7g96GMqMFfkrzEvDwSIWzQ,38,0.0426,0.648,328627,0.896,2.15e-06,A,0.0675,-5.546,Major,0.0825,137.804,4/4,0.794
Streetlight Manifesto,Ska,"Day in, Day Out",7aXtTsdqPmc2AKldnkDpj9,33,0.00146,0.378,202480,0.912,0,D,0.24,-3.751,Major,0.207,142.748,4/4,0.548
Mischief Brew,Ska,"Gimme Coffee, Or Death",7fSvgMps10aIHrAO2bQbYv,35,0.199,0.662,206547,0.466,3.55e-05,C,0.108,-8.285,Major,0.0418,148.385,4/4,0.857
Panic! At The Disco,Rock,High Hopes,1rqqCSm0Qe4I9rUvWncaom,95,0.193,0.579,190947,0.904,0,F,0.064,-2.729,Major,0.0618,82.014,4/4,0.681
Queen,Rock,Bohemian Rhapsody - Remastered 2011,7tFiyTwD0nx5a1eklYtX2J,82,0.254,0.397,354320,0.396,0,D#,0.268,-9.91,Major,0.05,142.913,4/4,0.227
Queen,Rock,Don't Stop Me Now - Remastered,7hQJA50XrCWABAu5v6QZ4i,81,0.0488,0.559,209413,0.855,0.000681,F,0.68,-5.077,Major,0.186,156.311,4/4,0.605
YUNGBLUD,Rock,11 Minutes (with Halsey feat. Travis Barker),4mGdjNMo0RonTlOEb7cYg4,87,0.0116,0.464,239507,0.852,0,B,0.108,-3.804,Major,0.067,160.075,4/4,0.233
Imagine Dragons,Rock,Natural,2FY7b99s15jUprqC0M5NCT,89,0.217,0.704,189467,0.611,0,D,0.0812,-6.112,Major,0.0409,100,4/4,0.22
Imagine Dragons,Rock,Thunder,1zB4vmk8tFRmM9UULNzbLB,88,0.00671,0.605,187147,0.822,0.134,C,0.147,-4.833,Major,0.0438,167.997,4/4,0.288
Imagine Dragons,Rock,Believer,0pqnGHJpmpxLKifKRmU6WP,89,0.0622,0.776,204347,0.78,0,A#,0.081,-4.374,Minor,0.128,124.949,4/4,0.666
The Killers,Rock,Mr. Brightside,7oK9VyNzrYvRFo7nQEYkWN,80,0.00108,0.33,222587,0.936,0,C#,0.0926,-3.66,Major,0.0917,148.112,4/4,0.234
Toto,Rock,Africa,2374M0fQpWi3dLnB54qaLX,85,0.257,0.671,295893,0.373,7.95e-05,A,0.0481,-18.064,Major,0.0323,92.717,4/4,0.732
Imagine Dragons,Rock,Bad Liar,2RSHsoi04658QL5xgQVov3,90,0.0722,0.383,260773,0.637,0,D#,0.368,-6.993,Major,0.0703,177.913,4/4,0.0827
Queen,Rock,Under Pressure - Remastered,11IzgLRXV7Cgek3tEgGgjw,77,0.444,0.667,248440,0.705,0,D,0.107,-7.657,Major,0.0488,113.808,4/4,0.506
Imagine Dragons,Rock,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb,85,0.0362,0.672,201240,0.655,0,A#,0.117,-5.021,Minor,0.0311,134.945,4/4,0.556
Queen,Rock,Somebody To Love - Remastered 2011,6cFZ4PLC19taNlpl9pbGMf,77,0.172,0.492,296493,0.676,0,G#,0.239,-6.861,Major,0.0516,110.232,3/4,0.412
Queen,Rock,We Will Rock You - Remastered,54flyrjcdnQdco7300avMJ,76,0.688,0.692,122067,0.488,0,B,0.4,-7.282,Minor,0.104,81.4,4/4,0.51
The White Stripes,Rock,Seven Nation Army,7i6r9KotUPQg3ozKKgEPIN,76,0.00817,0.737,231733,0.463,0.447,C,0.255,-7.828,Major,0.0792,123.881,4/4,0.324
Twenty One Pilots,Rock,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,84,0.0462,0.734,202333,0.637,2.29e-05,E,0.0602,-5.677,Minor,0.141,169.977,4/4,0.648
Electric Light Orchestra,Rock,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,81,0.652,0.388,303373,0.338,3.72e-06,A#,0.248,-10.054,Major,0.0328,177.784,4/4,0.477
Lynyrd Skynyrd,Rock,Sweet Home Alabama,7e89621JPkKaeDSTQ3avtg,82,0.181,0.596,283800,0.605,0.000331,G,0.0863,-12.145,Major,0.0255,97.798,4/4,0.886
Eagles,Rock,Hotel California - Eagles 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,83,0.00574,0.579,391376,0.508,0.000494,D,0.0575,-9.484,Major,0.027,147.125,4/4,0.609
Panic! At The Disco,Rock,I Write Sins Not Tragedies,4bPQs0PHn4xbipzdPfn6du,77,0.0938,0.567,187613,0.795,0,A,0.114,-4.985,Minor,0.134,170.06,4/4,0.635
Grouplove,Rock,Tongue Tied,0GO8y8jQk1PkHzS31d699N,80,0.00847,0.56,218013,0.936,0,D#,0.161,-5.835,Major,0.0439,112.96,4/4,0.371
Fleetwood Mac,Rock,Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,79,0.0644,0.828,257800,0.492,0.00428,C,0.128,-9.744,Major,0.0276,120.151,4/4,0.789
Foster The People,Rock,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,83,0.145,0.733,239600,0.71,0.115,F,0.0956,-5.849,Minor,0.0292,127.975,4/4,0.965
lovelytheband,Rock,broken,6XcfKZvJio9Z0fQy11GnNX,78,0.00175,0.666,204878,0.728,4.26e-06,G,0.0429,-5.808,Major,0.0419,122.996,4/4,0.51
AC/DC,Rock,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,84,0.0591,0.573,208400,0.913,0.00173,F#,0.156,-4.793,Minor,0.132,115.715,4/4,0.422
Fleetwood Mac,Rock,Landslide,5ihS6UUlyQAfmp48eSkxuQ,78,0.883,0.414,199493,0.161,0.000223,G,0.117,-22.32,Minor,0.0318,159.375,4/4,0.423
Twenty One Pilots,Rock,Heathens,6i0V12jOa3mr6uu4WYhUBr,82,0.0841,0.732,195920,0.396,3.58e-05,E,0.105,-9.348,Minor,0.0286,90.024,4/4,0.548
AC/DC,Rock,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,83,0.011,0.31,255493,0.7,0.00965,A,0.0828,-5.678,Major,0.047,188.386,4/4,0.763
Creedence Clearwater Revival,Rock,Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,80,0.201,0.64,140773,0.663,0.00806,C,0.152,-7.516,Major,0.0374,132.77,4/4,0.663
Smash Mouth,Rock,All Star,3cfOd4CMv2snFaKAnMdnvK,82,0.0319,0.731,200373,0.861,0,B,0.0829,-5.881,Major,0.0323,104.034,4/4,0.78
Elton John,Rock,Tiny Dancer,2TVxnKdb3tqe1nhQWwwZCO,80,0.382,0.414,377093,0.428,0.000243,C,0.148,-11.097,Major,0.0278,145.075,4/4,0.282
AC/DC,Rock,Thunderstruck,57bgtoPSgt236HzfBOd8kj,81,0.000147,0.501,292880,0.889,0.0114,E,0.217,-5.175,Major,0.0364,133.519,4/4,0.257
John Mayer,Rock,New Light,3bH4HzoZZFq8UpZmI2AMgV,84,0.325,0.828,216015,0.689,0.0384,G,0.0808,-7.878,Major,0.0326,123.931,4/4,0.853
The Beatles,Rock,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,82,0.0339,0.557,185733,0.54,0.00248,A,0.179,-10.484,Major,0.0347,129.171,4/4,0.394
Twenty One Pilots,Rock,Chlorine,23OXdR7YuUBVWh5hSnYJau,82,0.0735,0.609,324467,0.674,0.06,A#,0.345,-7.388,Minor,0.0548,90.009,4/4,0.315
Van Morrison,Rock,Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,80,0.182,0.491,183307,0.583,0,G,0.407,-10.964,Major,0.0376,150.572,4/4,0.907
Fleetwood Mac,Rock,The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,78,0.009,0.545,270213,0.67,0.000822,A,0.0451,-8.81,Major,0.0496,151.553,4/4,0.481
X Ambassadors,Rock,Unsteady,7lGKEWMXVWWTt3X71Bv44I,78,0.178,0.389,193547,0.665,0.000732,C,0.116,-6.169,Major,0.0644,117.055,4/4,0.199
Panic! At The Disco,Rock,Death Of A Bachelor,1BECwm5qkaBwlbfo4kpYx8,79,0.0137,0.462,203507,0.538,0,C,0.429,-5.527,Major,0.059,139.256,4/4,0.405
Billy Joel,Rock,Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,79,0.0747,0.701,197707,0.943,0,E,0.601,-2.986,Major,0.0456,128.992,4/4,0.791
Snow Patrol,Rock,Chasing Cars,11bD1JtSjlIgKgZG2134DZ,78,0.209,0.563,267933,0.592,5.08e-05,A,0.132,-4.571,Major,0.0276,104.016,4/4,0.136
Arctic Monkeys,Rock,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,84,0.186,0.548,272394,0.532,0.000263,F,0.217,-7.596,Major,0.0323,85.03,4/4,0.405
Twenty One Pilots,Rock,Ride,2Z8WuEywRWYTKe1NybPQEW,83,0.00835,0.645,214507,0.713,0,F#,0.113,-5.355,Major,0.0393,74.989,4/4,0.566
WALK THE MOON,Rock,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,80,0.00701,0.578,199080,0.866,0,C#,0.257,-3.804,Major,0.0619,128.038,4/4,0.619
Journey,Rock,Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,80,0.127,0.5,250987,0.748,0,E,0.447,-9.072,Major,0.0363,118.852,4/4,0.514
Boston,Rock,More Than a Feeling,1QEEqeFIZktqIpPI4jSVSF,78,0.000894,0.377,285133,0.682,0.00217,G,0.0504,-8.039,Major,0.0299,108.736,4/4,0.288
Foster The People,Rock,Sit Next to Me,4BdGO1CaObRD4La9l5Zanz,76,0.117,0.638,243147,0.738,0.000384,F#,0.689,-4.976,Minor,0.0292,97.021,4/4,0.657
The Neighbourhood,Rock,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,79,0.0495,0.612,240400,0.807,0.0177,A#,0.101,-2.81,Major,0.0336,124.053,4/4,0.398
Red Hot Chili Peppers,Rock,Under The Bridge,3d9DChrdc6BOeFsbrZ3Is0,82,0.0576,0.559,264307,0.345,0.000105,E,0.141,-13.496,Major,0.0459,84.581,4/4,0.458
Tame Impala,Rock,The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,82,0.0115,0.64,216320,0.74,0.00678,E,0.167,-4.083,Major,0.0284,116.879,4/4,0.785
Vance Joy,Rock,Riptide,3JvrhDOgAt6p7K8mDyZwRd,78,0.431,0.484,204280,0.731,0,C#,0.151,-6.694,Major,0.0379,101.654,4/4,0.51
Morgan Wallen,Rock,Whiskey Glasses,6foY66mWZN0pSRjZ408c00,78,0.364,0.615,234347,0.68,1.75e-06,F#,0.115,-4.582,Major,0.0286,149.992,4/4,0.702
Tears For Fears,Rock,Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE,81,0.372,0.638,251489,0.8,0.00553,G,0.113,-12.077,Major,0.0572,112.055,4/4,0.569
Aerosmith,Rock,Dream On,5MxNLUsfh7uzROypsoO5qe,79,0.388,0.307,266960,0.433,9.08e-05,C#,0.332,-10.057,Major,0.029,160.9,4/4,0.224
Led Zeppelin,Rock,Immigrant Song - Remastered,78lgmZwycJ3nzsdgmPPGNx,78,0.013,0.564,146250,0.932,0.169,B,0.349,-10.068,Major,0.0554,112.937,4/4,0.619
The Fray,Rock,How to Save a Life,5fVZC9GiM4e8vu99W0Xf6J,81,0.269,0.64,262533,0.743,0,A#,0.101,-4.08,Major,0.0379,122.035,4/4,0.361
Thomas Rhett,Rock,Die A Happy Man,5kNe7PE09d6Kvw5pAsx23n,77,0.381,0.66,227427,0.383,0,D,0.119,-9.377,Major,0.0304,83.096,4/4,0.381
Panic! At The Disco,Rock,Say Amen (Saturday Night),76vMKwFtdDDCLcM6zXybjB,77,0.167,0.491,189187,0.867,0,F#,0.458,-2.313,Minor,0.103,167.965,4/4,0.602
Fall Out Boy,Rock,Centuries,04aAxqtGp5pv12UXAg4pkq,81,0.004,0.385,228360,0.866,0,E,0.111,-2.817,Minor,0.0697,176.014,4/4,0.551
Kings of Leon,Rock,Sex on Fire,0ntQJM78wzOLVeCUAW7Y45,81,0.00172,0.542,203347,0.905,0.0104,A,0.136,-5.653,Major,0.054,153.398,4/4,0.374
Bryan Adams,Rock,Summer Of '69,0GONea6G2XdnHWjNZd6zt3,80,0.0183,0.508,216053,0.834,0,D,0.0732,-6.205,Major,0.0386,139.131,4/4,0.774
a-ha,Rock,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,84,0.018,0.573,225280,0.902,0.00125,F#,0.0928,-7.638,Minor,0.054,84.412,4/4,0.876
Eagles,Rock,Take It Easy - 2013 Remaster,4yugZvBYaoREkJKtbG08Qr,76,0.343,0.575,211578,0.67,4.95e-06,G,0.129,-10.39,Major,0.0318,139.191,4/4,0.74
Led Zeppelin,Rock,Stairway to Heaven - Remastered,5CQ30WqJwcep0pYcV4AMNc,79,0.58,0.338,482830,0.34,0.0032,A,0.116,-12.049,Minor,0.0339,82.433,4/4,0.197
Jimmy Eat World,Rock,The Middle,3mcG2NI5G5vhrQtRda1YnA,78,0.0424,0.629,168253,0.897,0,D,0.263,-3.401,Major,0.0483,161.944,4/4,0.93
John Mayer,Rock,I Guess I Just Feel Like,1HNywa8Bk0TmzRwQrzhtPo,80,0.615,0.556,285480,0.528,0.0964,E,0.122,-8.033,Major,0.0266,159.821,4/4,0.163
Thomas Rhett,Rock,Marry Me,0OWZFobGSIW9GrSlQ9C5pc,77,0.113,0.588,205453,0.408,0,D#,0.13,-8.662,Major,0.0237,85.008,4/4,0.484
Jason Mraz,Rock,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,85,0.595,0.686,242187,0.457,0,B,0.105,-8.322,Major,0.0468,150.953,4/4,0.718
Plain White T's,Rock,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,80,0.872,0.657,232533,0.291,0,D,0.114,-10.572,Major,0.0293,103.973,4/4,0.298
Pink Floyd,Rock,Wish You Were Here,6mFkJmJqdDVQ1REhVfGgd1,77,0.735,0.481,334744,0.262,0.0114,G,0.832,-15.73,Major,0.0414,122.883,4/4,0.375
MGMT,Rock,Electric Feel,3FtYbEfBqAlGO46NUDQSAt,77,0.0714,0.763,229640,0.807,0.28,C#,0.348,-3.714,Major,0.035,103.038,3/4,0.559
Lee Brice,Rock,Rumor,56eGOeSsqdg3FLxdo83TwV,76,0.749,0.655,198440,0.56,0,A,0.115,-6.857,Major,0.0486,140.975,4/4,0.599
Owl City,Rock,Fireflies,3DamFFqW32WihKkTVlwTYQ,79,0.0294,0.591,228347,0.649,0,D#,0.133,-6.72,Major,0.0417,90.002,4/4,0.489
Counting Crows,Rock,Mr. Jones,5DiXcVovI0FcY2s0icWWUu,78,0.211,0.581,272507,0.817,1.42e-06,C,0.246,-6.542,Major,0.0382,141.607,4/4,0.779
Twenty One Pilots,Rock,My Blood,5HeKOKc4phmLn8e4I7EkzD,79,0.0563,0.749,229120,0.723,0.022,C#,0.0977,-6.609,Major,0.0432,108.999,4/4,0.674
Van Halen,Rock,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,78,0.171,0.572,241600,0.835,0.000376,C,0.0702,-6.219,Major,0.0317,129.994,4/4,0.796
Jake Owen,Rock,Down To The Honkytonk,3nanWt1pkU2yNgdLdAJ9Qc,76,0.162,0.623,183140,0.828,0,D#,0.0976,-4.272,Major,0.0565,82.059,4/4,0.953
Kings of Leon,Rock,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,77,0.00552,0.276,230760,0.715,0.000417,C,0.201,-5.356,Major,0.0432,137.028,4/4,0.173
The Cranberries,Rock,Zombie,2IZZqH4K02UIYg5EohpNHF,81,0.0163,0.299,306411,0.613,0.00359,G,0.368,-9.012,Major,0.0347,166.96,4/4,0.306
Red Hot Chili Peppers,Rock,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,82,0.0179,0.618,269000,0.938,0,A,0.167,-3.442,Major,0.0456,91.455,4/4,0.875
Scotty McCreery,Rock,This Is It,34DFpyq5NJJ79GnGbbJH3p,76,0.254,0.557,230973,0.511,0,G#,0.099,-6.788,Major,0.0291,156.042,4/4,0.602
Franz Ferdinand,Rock,Take Me Out,6ooluO7DiEhI1zmK94nRCM,76,0.000423,0.278,237027,0.676,0.000899,A,0.136,-8.821,Major,0.0371,104.545,4/4,0.494
